date,location,code1,team1,code2,team2,goals1,goals2
2011-01-16,Doha,qat,Qatar,kuw,Kuwait,3,0
2011-01-16,Doha,chn,China PR,uzb,Uzbekistan,2,2
2011-01-17,Ismailia,cod,Congo DR,ken,Kenya,1,0
2011-01-17,Al Rayyan,ksa,Saudi Arabia,jpn,Japan,0,5
2011-01-17,Doha,jor,Jordan,syr,Syria,2,1
2011-01-17,Ismailia,egy,Egypt,uga,Uganda,3,1
2011-01-18,Panama City,nca,Nicaragua,blz,Belize,1,1
2011-01-18,Panama City,hon,Honduras,gua,Guatemala,3,1
2011-01-18,Panama City,pan,Panama,slv,El Salvador,2,0
2011-01-18,Doha,kor,Korea Republic,ind,India,4,1
2011-01-18,Doha,aus,Australia,bhr,Bahrain,1,0
2011-01-19,Cape Town,bot,Botswana,swe,Sweden,1,2
2011-01-19,Al Rayyan,irq,Iraq,prk,Korea DPR,1,0
2011-01-19,Doha,uae,United Arab Emirates,irn,Iran,0,3
2011-01-21,Panama City,nca,Nicaragua,gua,Guatemala,1,2
2011-01-21,Panama City,pan,Panama,crc,Costa Rica,1,1
2011-01-21,Panama City,hon,Honduras,slv,El Salvador,2,0
2011-01-21,Doha,qat,Qatar,jpn,Japan,2,3
2011-01-21,Doha,uzb,Uzbekistan,jor,Jordan,2,1
2011-01-22,Carson,usa,USA,chi,Chile,1,1
2011-01-22,Doha,aus,Australia,irq,Iraq,1,0
2011-01-22,Doha,irn,Iran,kor,Korea Republic,0,1
2011-01-23,Panama City,hon,Honduras,crc,Costa Rica,2,1
2011-01-23,Panama City,pan,Panama,slv,El Salvador,0,0
2011-01-24,Port Vila,van,Vanuatu,ncl,New Caledonia,0,0
2011-01-25,Doha,jpn,Japan,kor,Korea Republic,2,2
2011-01-25,Doha,uzb,Uzbekistan,aus,Australia,0,6
2011-01-28,Doha,kor,Korea Republic,uzb,Uzbekistan,3,2
2011-01-29,Doha,jpn,Japan,aus,Australia,1,0
2011-02-06,Vila Real St. Antonio,pol,Poland,mda,Moldova,1,0
2011-02-08,Moquegua,per,Peru,pan,Panama,1,0
2011-02-08,Paralimni,rou,Romania,ukr,Ukraine,2,2
2011-02-08,Valence,civ,Côte d'Ivoire,mli,Mali,1,0
2011-02-08,Malabo,eqg,Equatorial Guinea,cha,Chad,2,0
2011-02-08,Antwerp,gha,Ghana,tog,Togo,4,1
2011-02-08,Dublin,irl,Republic of Ireland,wal,Wales,3,0
2011-02-09,Ghent,bel,Belgium,fin,Finland,1,1
2011-02-09,Dortmund,ger,Germany,ita,Italy,1,1
2011-02-09,Eindhoven,ned,Netherlands,aut,Austria,3,1
2011-02-09,Tel Aviv,isr,Israel,srb,Serbia,0,2
2011-02-09,Trabzon,tur,Turkey,kor,Korea Republic,0,0
2011-02-09,Marrakech,mar,Morocco,nig,Niger,3,0
2011-02-09,Pula,cro,Croatia,cze,Czech Republic,4,2
2011-02-09,Limassol,arm,Armenia,geo,Georgia,1,2
2011-02-09,Antalya,blr,Belarus,kaz,Kazakhstan,1,1
2011-02-09,Larissa,gre,Greece,can,Canada,1,0
2011-02-09,Tirana,alb,Albania,svn,Slovenia,1,2
2011-02-09,Dakar,sen,Senegal,gui,Guinea,3,0
2011-02-09,Atlanta,mex,Mexico,bih,Bosnia and Herzegovina,2,0
2011-02-09,La Ceiba,hon,Honduras,ecu,Ecuador,1,1
2011-02-09,Lagos,and,Andorra,mda,Moldova,1,2
2011-02-09,Mantes-La-Ville,cod,Congo DR,gab,Gabon,0,2
2011-02-09,Lisbon,gnb,Guinea-Bissau,gam,Gambia,3,1
2011-02-09,Kuala Lumpur,mas,Malaysia,hkg,Hong Kong,2,0
2011-02-09,Obidos,cpv,Cape Verde Islands,bfa,Burkina Faso,1,0
2011-02-09,Puerto La Cruz,ven,Venezuela,crc,Costa Rica,2,2
2011-02-09,Dar Es Salaam,tan,Tanzania,ple,Palestine,1,0
2011-02-09,Tripoli,lby,Libya,ben,Benin,3,2
2011-02-09,Nicosia,swe,Sweden,ukr,Ukraine,1,1
2011-02-09,Paralimni,cyp,Cyprus,rou,Romania,1,1
2011-02-09,Serravalle,smr,San Marino,lie,Liechtenstein,0,1
2011-02-09,Maputo,moz,Mozambique,bot,Botswana,1,1
2011-02-09,Phnom Penh,cam,Cambodia,mac,Macau,3,1
2011-02-09,Skopje,mkd,FYR Macedonia,cmr,Cameroon,0,1
2011-02-09,Bacolod,phi,Philippines,mng,Mongolia,2,0
2011-02-09,Lagos,nga,Nigeria,sle,Sierra Leone,2,1
2011-02-09,Manzini,swz,Swaziland,zam,Zambia,0,4
2011-02-09,Dublin,nir,Northern Ireland,sco,Scotland,0,3
2011-02-09,Abu Dhabi,irn,Iran,rus,Russia,1,0
2011-02-09,San Salvador,slv,El Salvador,hai,Haiti,1,0
2011-02-09,Windhoek,nam,Namibia,mwi,Malawi,1,2
2011-02-09,Copenhagen,den,Denmark,eng,England,1,2
2011-02-09,Luxembourg,lux,Luxembourg,svk,Slovakia,2,1
2011-02-09,Ta'Qali,mlt,Malta,sui,Switzerland,0,0
2011-02-09,Faro,pol,Poland,nor,Norway,1,0
2011-02-09,Rustenburg,rsa,South Africa,ken,Kenya,2,0
2011-02-09,Paris/Saint-Denis,fra,France,bra,Brazil,1,0
2011-02-09,Geneva,arg,Argentina,por,Portugal,2,1
2011-02-09,Dubai,aze,Azerbaijan,hun,Hungary,0,2
2011-02-09,Madrid,esp,Spain,col,Colombia,1,0
2011-02-10,Kaohsiung,tpe,Chinese Taipei,lao,Laos,5,2
2011-02-14,Riffa,bhr,Bahrain,kuw,Kuwait,0,0
2011-02-16,Macau,mac,Macau,cam,Cambodia,3,2
2011-02-16,Vientiane,lao,Laos,tpe,Chinese Taipei,1,1
2011-03-15,Ulaan-Baatar,mng,Mongolia,phi,Philippines,2,1
2011-03-16,San Juan,arg,Argentina,ven,Venezuela,4,1
2011-03-16,Maun,bot,Botswana,nam,Namibia,1,1
2011-03-17,Pokhara,nep,Nepal,bhu,Bhutan,1,0
2011-03-19,Pokhara,nep,Nepal,bhu,Bhutan,2,1
2011-03-21,Yangon,mya,Myanmar,phi,Philippines,1,1
2011-03-21,Male,tjk,Tajikistan,kgz,Kyrgyzstan,1,0
2011-03-21,Petaling Jaya,pak,Pakistan,tkm,Turkmenistan,0,3
2011-03-21,Yangon,ple,Palestine,ban,Bangladesh,2,0
2011-03-21,Petaling Jaya,ind,India,tpe,Chinese Taipei,3,0
2011-03-21,Male,mdv,Maldives,cam,Cambodia,4,0
2011-03-23,Gurgaon,bhu,Bhutan,afg,Afghanistan,0,3
2011-03-23,Yangon,ple,Palestine,phi,Philippines,0,0
2011-03-23,Petaling Jaya,pak,Pakistan,ind,India,1,3
2011-03-23,Male,mdv,Maldives,kgz,Kyrgyzstan,2,1
2011-03-23,Yangon,mya,Myanmar,ban,Bangladesh,0,2
2011-03-23,Petaling Jaya,tpe,Chinese Taipei,tkm,Turkmenistan,0,2
2011-03-23,Male,cam,Cambodia,tjk,Tajikistan,0,3
2011-03-24,Havana,cub,Cuba,slv,El Salvador,0,1
2011-03-25,Kaunas,ltu,Lithuania,pol,Poland,2,0
2011-03-25,Podgorica,mne,Montenegro,uzb,Uzbekistan,1,0
2011-03-25,Tallinn,est,Estonia,uru,Uruguay,2,0
2011-03-25,Panama City,pan,Panama,bol,Bolivia,2,0
2011-03-25,Seoul,kor,Korea Republic,hon,Honduras,4,0
2011-03-25,Petaling Jaya,tkm,Turkmenistan,ind,India,1,1
2011-03-25,Petaling Jaya,pak,Pakistan,tpe,Chinese Taipei,2,0
2011-03-25,Gurgaon,afg,Afghanistan,bhu,Bhutan,2,0
2011-03-25,Yangon,ban,Bangladesh,phi,Philippines,0,3
2011-03-25,Yangon,mya,Myanmar,ple,Palestine,1,3
2011-03-25,Male,mdv,Maldives,tjk,Tajikistan,0,0
2011-03-25,Wuhan,chn,China PR,nzl,New Zealand,1,1
2011-03-25,Montego Bay,jam,Jamaica,ven,Venezuela,0,2
2011-03-25,Vienna,aut,Austria,bel,Belgium,0,2
2011-03-25,Belgrade,srb,Serbia,nir,Northern Ireland,2,1
2011-03-25,Budapest,hun,Hungary,ned,Netherlands,0,4
2011-03-25,Ljubliana,svn,Slovenia,ita,Italy,0,1
2011-03-25,Luxembourg,lux,Luxembourg,fra,France,0,2
2011-03-25,Male,cam,Cambodia,kgz,Kyrgyzstan,3,4
2011-03-25,Granada,esp,Spain,cze,Czech Republic,2,1
2011-03-26,Bamako,mli,Mali,zim,Zimbabwe,1,0
2011-03-26,Praia,cpv,Cape Verde Islands,lbr,Liberia,4,2
2011-03-26,Dar Es Salaam,tan,Tanzania,cta,Central African Republic,2,1
2011-03-26,Dakar,sen,Senegal,cmr,Cameroon,1,0
2011-03-26,Ouagadougou,bfa,Burkina Faso,nam,Namibia,4,0
2011-03-26,Johannesburg,rsa,South Africa,egy,Egypt,1,0
2011-03-26,Kigali,rwa,Rwanda,bdi,Burundi,3,1
2011-03-26,Nairobi,ken,Kenya,ang,Angola,2,1
2011-03-26,Bissau,gnb,Guinea-Bissau,uga,Uganda,0,1
2011-03-26,N'Djamena,cha,Chad,bot,Botswana,0,1
2011-03-26,Blantyre,mwi,Malawi,tog,Togo,1,0
2011-03-26,New York,usa,USA,arg,Argentina,1,1
2011-03-26,Oakland,mex,Mexico,par,Paraguay,3,1
2011-03-26,Madrid,col,Colombia,ecu,Ecuador,2,0
2011-03-26,San Jose,crc,Costa Rica,chn,China PR,2,2
2011-03-26,Cardiff,wal,Wales,eng,England,0,2
2011-03-26,Sharjah,jor,Jordan,kuw,Kuwait,1,1
2011-03-26,Sofia,bul,Bulgaria,sui,Switzerland,0,0
2011-03-26,Yerevan,arm,Armenia,rus,Russia,0,0
2011-03-26,Zenica,bih,Bosnia and Herzegovina,rou,Romania,2,1
2011-03-26,Dublin,irl,Republic of Ireland,mkd,FYR Macedonia,2,1
2011-03-26,Kaiserslautern,ger,Germany,kaz,Kazakhstan,4,0
2011-03-26,Tirana,alb,Albania,blr,Belarus,1,0
2011-03-26,Andorra La Vella,and,Andorra,svk,Slovakia,0,1
2011-03-26,Nicosia,cyp,Cyprus,isl,Iceland,0,0
2011-03-26,Oslo,nor,Norway,den,Denmark,1,1
2011-03-26,Sharjah,prk,Korea DPR,irq,Iraq,0,2
2011-03-26,Tel Aviv,isr,Israel,lva,Latvia,2,1
2011-03-26,Ta'Qali,mlt,Malta,gre,Greece,0,1
2011-03-26,Leiria,por,Portugal,chi,Chile,1,1
2011-03-26,Tbilisi,geo,Georgia,cro,Croatia,1,0
2011-03-27,Antananarivo,mad,Madagascar,gui,Guinea,1,1
2011-03-27,Abuja,nga,Nigeria,eth,Ethiopia,4,0
2011-03-27,Maputo,moz,Mozambique,zam,Zambia,0,2
2011-03-27,Annaba,alg,Algeria,mar,Morocco,1,0
2011-03-27,Kinshasa,cod,Congo DR,mri,Mauritius,3,0
2011-03-27,Niamey,nig,Niger,sle,Sierra Leone,3,1
2011-03-27,Accra,civ,Côte d'Ivoire,ben,Benin,2,1
2011-03-27,Brazzaville,cgo,Congo,gha,Ghana,0,3
2011-03-27,Omdurman,sdn,Sudan,swz,Swaziland,3,0
2011-03-27,London,bra,Brazil,sco,Scotland,2,0
2011-03-27,Basseterre,skn,St. Kitts and Nevis,grn,Grenada,0,0
2011-03-27,Colombo,sri,Sri Lanka,tjk,Tajikistan,2,2
2011-03-28,Bamako,lby,Libya,com,Comoros,3,0
2011-03-28,Mazatenango,gua,Guatemala,bol,Bolivia,1,1
2011-03-29,Larissa,gre,Greece,pol,Poland,0,0
2011-03-29,Dublin,irl,Republic of Ireland,uru,Uruguay,2,3
2011-03-29,Seeb,oma,Oman,tun,Tunisia,2,1
2011-03-29,San Jose,crc,Costa Rica,arg,Argentina,0,0
2011-03-29,Paris/Saint-Denis,fra,France,cro,Croatia,0,0
2011-03-29,Nashville,usa,USA,par,Paraguay,0,1
2011-03-29,San Diego,mex,Mexico,ven,Venezuela,1,1
2011-03-29,Antalya,blr,Belarus,can,Canada,0,1
2011-03-29,Havana,cub,Cuba,pan,Panama,0,2
2011-03-29,Trnava,svk,Slovakia,den,Denmark,1,2
2011-03-29,Den Haag,col,Colombia,chi,Chile,0,2
2011-03-29,Malabo,eqg,Equatorial Guinea,gam,Gambia,1,0
2011-03-29,Den Haag,per,Peru,ecu,Ecuador,0,0
2011-03-29,Wuhan,chn,China PR,hon,Honduras,3,0
2011-03-29,Abuja,nga,Nigeria,ken,Kenya,3,0
2011-03-29,Larnaca,cyp,Cyprus,bul,Bulgaria,0,1
2011-03-29,Colombo,sri,Sri Lanka,tjk,Tajikistan,0,2
2011-03-29,San Salvador,slv,El Salvador,jam,Jamaica,2,3
2011-03-29,Ceske Budejovice,cze,Czech Republic,lie,Liechtenstein,2,0
2011-03-29,Sharjah,jor,Jordan,prk,Korea DPR,1,1
2011-03-29,Solna,swe,Sweden,mda,Moldova,2,1
2011-03-29,Doha,qat,Qatar,rus,Russia,1,1
2011-03-29,Tel Aviv,isr,Israel,geo,Georgia,1,0
2011-03-29,Belfast,nir,Northern Ireland,svn,Slovenia,0,0
2011-03-29,London,eng,England,gha,Ghana,1,1
2011-03-29,Sharjah,kuw,Kuwait,irq,Iraq,1,0
2011-03-29,Istanbul,tur,Turkey,aut,Austria,2,0
2011-03-29,Amsterdam,ned,Netherlands,hun,Hungary,5,3
2011-03-29,Brussels,bel,Belgium,aze,Azerbaijan,4,1
2011-03-29,Piatra-Neamt,rou,Romania,lux,Luxembourg,3,1
2011-03-29,Moenchengladbach,ger,Germany,aus,Australia,1,2
2011-03-29,Aveiro,por,Portugal,fin,Finland,2,0
2011-03-29,Tallinn,est,Estonia,srb,Serbia,1,1
2011-03-29,Kaunas,ltu,Lithuania,esp,Spain,1,3
2011-03-29,Kyiv,ukr,Ukraine,ita,Italy,0,2
2011-04-02,St. George's,grn,Grenada,skn,St. Kitts and Nevis,0,1
2011-04-03,Papeete,tah,Tahiti,ncl,New Caledonia,1,3
2011-04-07,Papeete,tah,Tahiti,ncl,New Caledonia,1,0
2011-04-07,Kathmandu,nep,Nepal,afg,Afghanistan,1,0
2011-04-07,Kathmandu,prk,Korea DPR,sri,Sri Lanka,4,0
2011-04-09,Kathmandu,sri,Sri Lanka,afg,Afghanistan,0,1
2011-04-09,Kathmandu,nep,Nepal,prk,Korea DPR,0,1
2011-04-11,Kathmandu,nep,Nepal,sri,Sri Lanka,0,0
2011-04-11,Kathmandu,prk,Korea DPR,afg,Afghanistan,2,0
2011-04-20,Mar Del Plata,arg,Argentina,ecu,Ecuador,2,2
2011-04-23,Maputo,moz,Mozambique,tan,Tanzania,2,0
2011-05-14,Dar Es Salaam,tan,Tanzania,rsa,South Africa,0,1
2011-05-20,Linden,guy,Guyana,brb,Barbados,1,0
2011-05-22,Georgetown,guy,Guyana,brb,Barbados,3,2
2011-05-24,Dublin,irl,Republic of Ireland,nir,Northern Ireland,5,0
2011-05-25,Manzini,swz,Swaziland,bot,Botswana,0,0
2011-05-25,Resistencia,arg,Argentina,par,Paraguay,4,2
2011-05-25,Dublin,sco,Scotland,wal,Wales,3,1
2011-05-26,Havana,cub,Cuba,nca,Nicaragua,1,1
2011-05-27,St. George's,grn,Grenada,atg,Antigua and Barbuda,2,2
2011-05-27,Waterford,brb,Barbados,vin,St. Vincent / Grenadines,0,0
2011-05-27,Dublin,wal,Wales,nir,Northern Ireland,2,0
2011-05-28,Seattle,mex,Mexico,ecu,Ecuador,1,1
2011-05-28,Havana,cub,Cuba,nca,Nicaragua,2,1
2011-05-28,Addis Abeba,eth,Ethiopia,sdn,Sudan,1,2
2011-05-29,Houston,slv,El Salvador,hon,Honduras,2,2
2011-05-29,Manzini,swz,Swaziland,mwi,Malawi,1,1
2011-05-29,Waterford,brb,Barbados,guy,Guyana,1,1
2011-05-29,Sousse,tun,Tunisia,cta,Central African Republic,3,0
2011-05-29,Panama City,pan,Panama,grn,Grenada,2,0
2011-05-29,Dublin,irl,Republic of Ireland,sco,Scotland,1,0
2011-05-29,Sinsheim,ger,Germany,uru,Uruguay,2,1
2011-06-01,Abuja,nga,Nigeria,arg,Argentina,4,1
2011-06-01,Toronto,can,Canada,ecu,Ecuador,2,2
2011-06-01,Denver,mex,Mexico,nzl,New Zealand,3,0
2011-06-01,Niigata,jpn,Japan,per,Peru,0,0
2011-06-01,Guatemala City,gua,Guatemala,ven,Venezuela,0,2
2011-06-01,Kyiv,ukr,Ukraine,uzb,Uzbekistan,2,0
2011-06-03,Kumasi,gha,Ghana,cgo,Congo,3,1
2011-06-03,Hong Kong,hkg,Hong Kong,mas,Malaysia,1,1
2011-06-03,Seoul,kor,Korea Republic,srb,Serbia,2,1
2011-06-03,Toftir,fro,Faroe Islands,svn,Slovenia,0,2
2011-06-03,Astana,kaz,Kazakhstan,aze,Azerbaijan,2,1
2011-06-03,Vaduz,lie,Liechtenstein,ltu,Lithuania,2,0
2011-06-03,Split,cro,Croatia,geo,Georgia,2,1
2011-06-03,Luxembourg,lux,Luxembourg,hun,Hungary,0,1
2011-06-03,Serravalle,smr,San Marino,fin,Finland,0,1
2011-06-03,Vienna,aut,Austria,ger,Germany,1,2
2011-06-03,Brussels,bel,Belgium,tur,Turkey,1,1
2011-06-03,Modena,ita,Italy,est,Estonia,3,0
2011-06-03,Bucharest,rou,Romania,bih,Bosnia and Herzegovina,3,0
2011-06-03,Chisinau,mda,Moldova,swe,Sweden,1,4
2011-06-03,Minsk,blr,Belarus,fra,France,1,1
2011-06-04,Chingola,zam,Zambia,moz,Mozambique,3,0
2011-06-04,Marrakech,mar,Morocco,alg,Algeria,4,0
2011-06-04,Yaounde,cmr,Cameroon,sen,Senegal,0,0
2011-06-04,Windhoek,nam,Namibia,bfa,Burkina Faso,1,4
2011-06-04,Freetown,sle,Sierra Leone,nig,Niger,1,0
2011-06-04,Kampala,uga,Uganda,gnb,Guinea-Bissau,2,0
2011-06-04,Matsumoto,per,Peru,cze,Czech Republic,0,0
2011-06-04,Goiania,bra,Brazil,ned,Netherlands,0,0
2011-06-04,Foxborough,usa,USA,esp,Spain,0,4
2011-06-04,London,eng,England,sui,Switzerland,2,2
2011-06-04,Reykjavik,isl,Iceland,den,Denmark,0,2
2011-06-04,St. Petersburg,rus,Russia,arm,Armenia,3,1
2011-06-04,Riga,lva,Latvia,isr,Israel,1,2
2011-06-04,Bratislava,svk,Slovakia,and,Andorra,1,0
2011-06-04,Podgorica,mne,Montenegro,bul,Bulgaria,1,1
2011-06-04,Santa Cruz,bol,Bolivia,par,Paraguay,0,2
2011-06-04,Lisbon,por,Portugal,nor,Norway,1,0
2011-06-04,Skopje,mkd,FYR Macedonia,irl,Republic of Ireland,0,2
2011-06-04,Piraeus,gre,Greece,mlt,Malta,3,1
2011-06-05,Harare,zim,Zimbabwe,mli,Mali,2,1
2011-06-05,Paynesville,lbr,Liberia,cpv,Cape Verde Islands,1,0
2011-06-05,Conakry,gui,Guinea,mad,Madagascar,4,1
2011-06-05,Addis Abeba,eth,Ethiopia,nga,Nigeria,2,2
2011-06-05,Mitsamiouli,com,Comoros,lby,Libya,1,1
2011-06-05,Bangui,cta,Central African Republic,tan,Tanzania,2,1
2011-06-05,Bellevue,mri,Mauritius,cod,Congo DR,1,2
2011-06-05,Cairo,egy,Egypt,rsa,South Africa,0,0
2011-06-05,Bujumbura,bdi,Burundi,rwa,Rwanda,3,1
2011-06-05,Cotonou,ben,Benin,civ,Côte d'Ivoire,2,6
2011-06-05,Manzini,swz,Swaziland,sdn,Sudan,1,2
2011-06-05,Luanda,ang,Angola,ken,Kenya,1,0
2011-06-05,Lobatse,bot,Botswana,mwi,Malawi,0,0
2011-06-05,Sousse,tun,Tunisia,cha,Chad,5,0
2011-06-05,Kunming,chn,China PR,uzb,Uzbekistan,1,0
2011-06-05,Adelaide,aus,Australia,nzl,New Zealand,3,0
2011-06-05,Warsaw,pol,Poland,arg,Argentina,2,1
2011-06-05,Arlington,crc,Costa Rica,cub,Cuba,5,0
2011-06-05,Arlington,mex,Mexico,slv,El Salvador,5,0
2011-06-06,Carson,jam,Jamaica,grn,Grenada,4,0
2011-06-06,Carson,hon,Honduras,gua,Guatemala,0,0
2011-06-06,Donetsk,ukr,Ukraine,fra,France,1,4
2011-06-07,Ciudad Del Este,par,Paraguay,bol,Bolivia,0,0
2011-06-07,Oslo,nor,Norway,ltu,Lithuania,1,0
2011-06-07,Yokohama,jpn,Japan,cze,Czech Republic,0,0
2011-06-07,New York,ecu,Ecuador,gre,Greece,1,1
2011-06-07,Puerto La Cruz,ven,Venezuela,esp,Spain,0,3
2011-06-07,Salzburg,rus,Russia,cmr,Cameroon,0,0
2011-06-07,Moanda,gab,Gabon,gam,Gambia,0,1
2011-06-07,Toftir,fro,Faroe Islands,est,Estonia,2,0
2011-06-07,Melbourne,aus,Australia,srb,Serbia,0,0
2011-06-07,Singapore,sin,Singapore,mdv,Maldives,4,0
2011-06-07,Minsk,blr,Belarus,lux,Luxembourg,2,0
2011-06-07,Solna,swe,Sweden,fin,Finland,5,0
2011-06-07,Detroit,usa,USA,can,Canada,2,0
2011-06-07,Jeonju,kor,Korea Republic,gha,Ghana,2,1
2011-06-07,Zenica,bih,Bosnia and Herzegovina,alb,Albania,2,0
2011-06-07,Serravalle,smr,San Marino,hun,Hungary,0,3
2011-06-07,Graz,aut,Austria,lva,Latvia,3,1
2011-06-07,Liege,ita,Italy,irl,Republic of Ireland,0,2
2011-06-07,Sao Paulo,bra,Brazil,rou,Romania,1,0
2011-06-07,Baku,aze,Azerbaijan,ger,Germany,1,3
2011-06-08,Montevideo,uru,Uruguay,ned,Netherlands,1,1
2011-06-08,Guiyang,chn,China PR,prk,Korea DPR,2,0
2011-06-09,Charlotte,crc,Costa Rica,slv,El Salvador,1,1
2011-06-09,Warsaw,pol,Poland,fra,France,0,1
2011-06-09,Charlotte,cub,Cuba,mex,Mexico,0,5
2011-06-10,Miami,jam,Jamaica,gua,Guatemala,2,0
2011-06-10,Miami,grn,Grenada,hon,Honduras,1,7
2011-06-11,Asuncion,par,Paraguay,rou,Romania,2,0
2011-06-11,Tampa,usa,USA,pan,Panama,1,2
2011-06-12,Chicago,slv,El Salvador,cub,Cuba,6,1
2011-06-12,Chicago,mex,Mexico,crc,Costa Rica,4,1
2011-06-13,Harrison,gua,Guatemala,grn,Grenada,4,0
2011-06-13,Harrison,hon,Honduras,jam,Jamaica,0,1
2011-06-14,Kansas City,can,Canada,pan,Panama,1,1
2011-06-15,Couva,msr,Montserrat,blz,Belize,2,5
2011-06-18,Kota Bahru,mas,Malaysia,mya,Myanmar,2,0
2011-06-18,New York,crc,Costa Rica,hon,Honduras,1,1
2011-06-18,New York,mex,Mexico,gua,Guatemala,2,1
2011-06-19,Santiago De Chile,chi,Chile,est,Estonia,4,0
2011-06-19,The Valley,aia,Anguilla,vir,US Virgin Islands,0,0
2011-06-19,Washington Dc,jam,Jamaica,usa,USA,0,2
2011-06-19,Washington Dc,pan,Panama,slv,El Salvador,1,1
2011-06-20,Buenos Aires,arg,Argentina,alb,Albania,4,0
2011-06-22,Houston,usa,USA,pan,Panama,1,0
2011-06-22,Houston,hon,Honduras,mex,Mexico,0,2
2011-06-23,Rivera,uru,Uruguay,est,Estonia,3,0
2011-06-23,Asuncion,par,Paraguay,chi,Chile,0,0
2011-06-25,Nairobi,ken,Kenya,sdn,Sudan,1,2
2011-06-25,Pasadena,usa,USA,mex,Mexico,2,4
2011-06-29,Arbil,irq,Iraq,syr,Syria,1,2
2011-06-29,Phnom Penh,cam,Cambodia,lao,Laos,4,2
2011-06-29,Kathmandu,nep,Nepal,tls,Timor-Leste,2,1
2011-06-29,Colombo,sri,Sri Lanka,phi,Philippines,1,1
2011-06-29,Tursunzade,afg,Afghanistan,ple,Palestine,0,2
2011-06-29,Dhaka,ban,Bangladesh,pak,Pakistan,3,0
2011-06-29,Ulaan-Baatar,mng,Mongolia,mya,Myanmar,1,0
2011-06-29,Ho Chi Minh City,vie,Vietnam,mac,Macau,6,0
2011-06-29,Kuala Lumpur,mas,Malaysia,tpe,Chinese Taipei,2,1
2011-07-01,La Plata,arg,Argentina,bol,Bolivia,1,1
2011-07-02,Beirut,lib,Lebanon,kuw,Kuwait,0,6
2011-07-02,Jujuy,col,Colombia,crc,Costa Rica,1,0
2011-07-02,Kathmandu,tls,Timor-Leste,nep,Nepal,0,5
2011-07-02,Providenciales,tca,Turks and Caicos Islands,bah,Bahamas,0,4
2011-07-03,Yangon,mya,Myanmar,mng,Mongolia,2,0
2011-07-03,Manila,phi,Philippines,sri,Sri Lanka,4,0
2011-07-03,La Plata,bra,Brazil,ven,Venezuela,0,0
2011-07-03,Charlotte Amalie,vir,US Virgin Islands,vgb,British Virgin Islands,2,0
2011-07-03,Al Ram,ple,Palestine,afg,Afghanistan,1,1
2011-07-03,Vientiane,lao,Laos,cam,Cambodia,6,2
2011-07-03,Santa Fe,par,Paraguay,ecu,Ecuador,0,0
2011-07-03,Macau,mac,Macau,vie,Vietnam,1,7
2011-07-03,Taipei City,tpe,Chinese Taipei,mas,Malaysia,3,2
2011-07-03,Lahore,pak,Pakistan,ban,Bangladesh,0,0
2011-07-04,Mendoza,uru,Uruguay,per,Peru,1,1
2011-07-04,Mendoza,chi,Chile,mex,Mexico,2,1
2011-07-05,Istanbul,jor,Jordan,syr,Syria,1,3
2011-07-06,Mzuzu,mwi,Malawi,nam,Namibia,0,1
2011-07-06,Beirut,kuw,Kuwait,oma,Oman,1,1
2011-07-06,Cordoba,arg,Argentina,col,Colombia,0,0
2011-07-07,Honiara,sol,Solomon Islands,van,Vanuatu,2,1
2011-07-07,Jujuy,bol,Bolivia,crc,Costa Rica,0,2
2011-07-08,Istanbul,jor,Jordan,yem,Yemen,4,0
2011-07-08,San Cristobal,aia,Anguilla,dom,Dominican Republic,0,2
2011-07-08,Mendoza,per,Peru,mex,Mexico,1,0
2011-07-08,Oranjestad,aru,Aruba,lca,St. Lucia,4,2
2011-07-08,Mendoza,uru,Uruguay,chi,Chile,1,1
2011-07-09,Honiara,sol,Solomon Islands,van,Vanuatu,0,0
2011-07-09,Beirut,lib,Lebanon,oma,Oman,0,1
2011-07-09,Cordoba,bra,Brazil,par,Paraguay,2,2
2011-07-09,Nassau,bah,Bahamas,tca,Turks and Caicos Islands,6,0
2011-07-09,Salta,ven,Venezuela,ecu,Ecuador,1,0
2011-07-10,Road Town,vgb,British Virgin Islands,vir,US Virgin Islands,1,2
2011-07-10,San Cristobal,dom,Dominican Republic,aia,Anguilla,4,0
2011-07-10,Santa Fe,col,Colombia,bol,Bolivia,2,0
2011-07-10,Male,mdv,Maldives,ind,India,1,1
2011-07-11,Cordoba,arg,Argentina,crc,Costa Rica,3,0
2011-07-12,Castries,lca,St. Lucia,aru,Aruba,4,2
2011-07-12,La Plata,uru,Uruguay,mex,Mexico,1,0
2011-07-12,Mendoza,chi,Chile,per,Peru,1,0
2011-07-13,Labasa,fij,Fiji,van,Vanuatu,2,0
2011-07-13,Amman,irq,Iraq,kuw,Kuwait,0,2
2011-07-13,Salta,par,Paraguay,ven,Venezuela,3,3
2011-07-13,Amman,jor,Jordan,ksa,Saudi Arabia,1,1
2011-07-13,Cordoba,bra,Brazil,ecu,Ecuador,4,2
2011-07-14,Buriram,tha,Thailand,mya,Myanmar,1,0
2011-07-15,Seeb,oma,Oman,syr,Syria,1,1
2011-07-15,Lautoka,fij,Fiji,van,Vanuatu,1,2
2011-07-15,Buriram,tha,Thailand,mya,Myanmar,1,1
2011-07-16,Cordoba,col,Colombia,per,Peru,0,2
2011-07-16,Amman,jor,Jordan,irq,Iraq,1,1
2011-07-16,Santa Fe,arg,Argentina,uru,Uruguay,1,1
